//pickedCard,CardNumber,ChipsOnCard,NumCardsLeft,Player0NumChips,Player0NumCards,Player0Score,Player1NumChips,Player1NumCards,Player1Score,Player2NumChips,Player2NumCards,Player2Score

3,1,6,0,10,11,5,89,11,5,94,11,5,83
1,1,24,0,9,11,6,113,11,5,94,11,5,83
2,1,27,0,8,11,6,113,11,6,93,11,5,83
3,1,19,0,7,11,6,113,11,6,93,11,6,83
1,1,8,0,6,11,7,104,11,6,93,11,6,83
2,1,4,0,5,11,7,104,11,7,97,11,6,83
3,1,30,0,4,11,7,104,11,7,97,11,7,113
1,1,22,0,3,11,8,126,11,7,97,11,7,113
2,1,31,0,2,11,8,126,11,8,128,11,7,113
ENDOFGAME
1,0,5,0,24,11,0,0,11,0,0,11,0,0
2,1,5,0,24,10,0,0,12,1,5,11,0,0
3,1,4,0,23,10,0,0,12,1,5,11,1,4
1,0,15,0,22,10,0,0,12,1,5,11,1,4
2,1,15,0,22,9,0,0,13,2,20,11,1,4
3,1,18,0,21,9,0,0,13,2,20,11,2,22
1,1,21,0,20,9,1,21,13,2,20,11,2,22
2,1,27,0,19,9,1,21,13,3,47,11,2,22
3,1,20,0,18,9,1,21,13,3,47,11,3,42
1,1,35,0,17,9,2,56,13,3,47,11,3,42
2,1,13,0,16,9,2,56,13,4,60,11,3,42
3,1,29,0,15,9,2,56,13,4,60,11,4,71
1,1,34,0,14,9,3,55,13,4,60,11,4,71
2,1,30,0,13,9,3,55,13,5,90,11,4,71
3,1,26,0,12,9,3,55,13,5,90,11,5,97
1,1,6,0,11,9,4,61,13,5,90,11,5,97
2,1,12,0,10,9,4,61,13,6,89,11,5,97
3,1,23,0,9,9,4,61,13,6,89,11,6,120
1,1,16,0,8,9,5,77,13,6,89,11,6,120
2,1,17,0,7,9,5,77,13,7,106,11,6,120
3,1,28,0,6,9,5,77,13,7,106,11,7,119
1,1,31,0,5,9,6,108,13,7,106,11,7,119
2,1,24,0,4,9,6,108,13,8,130,11,7,119
3,1,7,0,3,9,6,108,13,8,130,11,8,126
1,1,33,0,2,9,7,107,13,8,130,11,8,126
ENDOFGAME
1,0,34,0,24,11,0,0,11,0,0,11,0,0
2,1,34,0,24,10,0,0,12,1,34,11,0,0
3,1,31,0,23,10,0,0,12,1,34,11,1,31
1,1,16,0,22,10,1,16,12,1,34,11,1,31
2,1,8,0,21,10,1,16,12,2,42,11,1,31
3,1,9,0,20,10,1,16,12,2,42,11,2,40
1,0,6,0,19,10,1,16,12,2,42,11,2,40
2,1,6,0,19,9,1,16,13,3,48,11,2,40
3,1,7,0,18,9,1,16,13,3,48,11,3,47
1,1,13,0,17,9,2,29,13,3,48,11,3,47
2,1,4,0,16,9,2,29,13,4,52,11,3,47
3,1,10,0,15,9,2,29,13,4,52,11,4,47
1,1,3,0,14,9,3,32,13,4,52,11,4,47
2,1,30,0,13,9,3,32,13,5,82,11,4,47
3,1,19,0,12,9,3,32,13,5,82,11,5,66
1,1,28,0,11,9,4,60,13,5,82,11,5,66
2,1,24,0,10,9,4,60,13,6,106,11,5,66
3,1,23,0,9,9,4,60,13,6,106,11,6,89
1,1,5,0,8,9,5,65,13,6,106,11,6,89
2,1,14,0,7,9,5,65,13,7,120,11,6,89
3,1,25,0,6,9,5,65,13,7,120,11,7,114
1,1,12,0,5,9,6,64,13,7,120,11,7,114
2,1,35,0,4,9,6,64,13,8,120,11,7,114
3,1,20,0,3,9,6,64,13,8,120,11,8,114
1,1,29,0,2,9,7,64,13,8,120,11,8,114
ENDOFGAME
1,1,35,0,24,11,1,35,11,0,0,11,0,0
2,1,10,0,23,11,1,35,11,1,10,11,0,0
3,1,13,0,22,11,1,35,11,1,10,11,1,13
1,1,3,0,21,11,2,38,11,1,10,11,1,13
2,1,31,0,20,11,2,38,11,2,41,11,1,13
3,1,12,0,19,11,2,38,11,2,41,11,2,12
1,1,17,0,18,11,3,55,11,2,41,11,2,12
2,1,7,0,17,11,3,55,11,3,48,11,2,12
3,1,11,0,16,11,3,55,11,3,48,11,3,11
1,1,24,0,15,11,4,79,11,3,48,11,3,11
2,1,14,0,14,11,4,79,11,4,62,11,3,11
3,1,29,0,13,11,4,79,11,4,62,11,4,40
1,1,6,0,12,11,5,85,11,4,62,11,4,40
2,1,19,0,11,11,5,85,11,5,81,11,4,40
3,1,33,0,10,11,5,85,11,5,81,11,5,73
1,1,28,0,9,11,6,113,11,5,81,11,5,73
2,1,20,0,8,11,6,113,11,6,81,11,5,73
3,1,8,0,7,11,6,113,11,6,81,11,6,81
1,1,4,0,6,11,7,113,11,6,81,11,6,81
2,1,21,0,5,11,7,113,11,7,81,11,6,81
3,1,27,0,4,11,7,113,11,7,81,11,7,108
1,1,34,0,3,11,8,112,11,7,81,11,7,108
2,1,5,0,2,11,8,112,11,8,86,11,7,108
ENDOFGAME
1,0,17,0,24,11,0,0,11,0,0,11,0,0
2,1,17,0,24,10,0,0,12,1,17,11,0,0
3,1,23,0,23,10,0,0,12,1,17,11,1,23
1,0,6,0,22,10,0,0,12,1,17,11,1,23
2,1,6,0,22,9,0,0,13,2,23,11,1,23
3,1,16,0,21,9,0,0,13,2,23,11,2,39
1,1,33,0,20,9,1,33,13,2,23,11,2,39
2,1,9,0,19,9,1,33,13,3,32,11,2,39
3,1,34,0,18,9,1,33,13,3,32,11,3,73
1,1,30,0,17,9,2,63,13,3,32,11,3,73
2,1,11,0,16,9,2,63,13,4,43,11,3,73
3,1,31,0,15,9,2,63,13,4,43,11,4,104
1,1,20,0,14,9,3,83,13,4,43,11,4,104
2,1,19,0,13,9,3,83,13,5,62,11,4,104
3,1,22,0,12,9,3,83,13,5,62,11,5,103
1,1,27,0,11,9,4,110,13,5,62,11,5,103
2,1,25,0,10,9,4,110,13,6,87,11,5,103
3,1,35,0,9,9,4,110,13,6,87,11,6,103
1,1,28,0,8,9,5,110,13,6,87,11,6,103
2,1,21,0,7,9,5,110,13,7,108,11,6,103
3,1,29,0,6,9,5,110,13,7,108,11,7,132
1,1,8,0,5,9,6,118,13,7,108,11,7,132
2,1,26,0,4,9,6,118,13,8,108,11,7,132
3,1,12,0,3,9,6,118,13,8,108,11,8,144
1,1,5,0,2,9,7,123,13,8,108,11,8,144
ENDOFGAME
1,1,6,0,24,11,1,6,11,0,0,11,0,0
2,1,24,0,23,11,1,6,11,1,24,11,0,0
3,1,4,0,22,11,1,6,11,1,24,11,1,4
1,0,28,0,21,11,1,6,11,1,24,11,1,4
2,1,28,0,21,10,1,6,12,2,52,11,1,4
3,1,12,0,20,10,1,6,12,2,52,11,2,16
1,1,16,0,19,10,2,22,12,2,52,11,2,16
2,1,29,0,18,10,2,22,12,3,52,11,2,16
3,1,23,0,17,10,2,22,12,3,52,11,3,39
1,1,5,0,16,10,3,21,12,3,52,11,3,39
2,1,35,0,15,10,3,21,12,4,87,11,3,39
3,1,25,0,14,10,3,21,12,4,87,11,4,64
1,1,19,0,13,10,4,40,12,4,87,11,4,64
2,1,10,0,12,10,4,40,12,5,97,11,4,64
3,1,8,0,11,10,4,40,12,5,97,11,5,72
1,1,7,0,10,10,5,40,12,5,97,11,5,72
2,1,31,0,9,10,5,40,12,6,128,11,5,72
3,1,33,0,8,10,5,40,12,6,128,11,6,105
1,1,9,0,7,10,6,49,12,6,128,11,6,105
2,1,27,0,6,10,6,49,12,7,127,11,6,105
3,1,11,0,5,10,6,49,12,7,127,11,7,104
1,1,30,0,4,10,7,79,12,7,127,11,7,104
2,1,26,0,3,10,7,79,12,8,126,11,7,104
3,1,34,0,2,10,7,79,12,8,126,11,8,104
ENDOFGAME
1,1,23,0,24,11,1,23,11,0,0,11,0,0
2,1,17,0,23,11,1,23,11,1,17,11,0,0
3,1,20,0,22,11,1,23,11,1,17,11,1,20
1,1,16,0,21,11,2,39,11,1,17,11,1,20
2,1,7,0,20,11,2,39,11,2,24,11,1,20
3,1,34,0,19,11,2,39,11,2,24,11,2,54
1,1,31,0,18,11,3,70,11,2,24,11,2,54
2,1,9,0,17,11,3,70,11,3,33,11,2,54
3,1,29,0,16,11,3,70,11,3,33,11,3,83
1,1,5,0,15,11,4,75,11,3,33,11,3,83
2,1,25,0,14,11,4,75,11,4,58,11,3,83
3,1,19,0,13,11,4,75,11,4,58,11,4,82
1,1,21,0,12,11,5,96,11,4,58,11,4,82
2,1,33,0,11,11,5,96,11,5,91,11,4,82
3,1,11,0,10,11,5,96,11,5,91,11,5,93
1,1,18,0,9,11,6,114,11,5,91,11,5,93
2,1,26,0,8,11,6,114,11,6,91,11,5,93
3,1,35,0,7,11,6,114,11,6,91,11,6,93
1,1,27,0,6,11,7,141,11,6,91,11,6,93
2,1,32,0,5,11,7,141,11,7,90,11,6,93
3,1,12,0,4,11,7,141,11,7,90,11,7,93
1,1,3,0,3,11,8,144,11,7,90,11,7,93
2,1,24,0,2,11,8,144,11,8,89,11,7,93
ENDOFGAME
1,1,11,0,24,11,1,11,11,0,0,11,0,0
2,1,32,0,23,11,1,11,11,1,32,11,0,0
3,1,5,0,22,11,1,11,11,1,32,11,1,5
1,0,35,0,21,11,1,11,11,1,32,11,1,5
2,1,35,0,21,10,1,11,12,2,67,11,1,5
3,1,16,0,20,10,1,11,12,2,67,11,2,21
1,0,26,0,19,10,1,11,12,2,67,11,2,21
2,1,26,0,19,9,1,11,13,3,93,11,2,21
3,1,34,0,18,9,1,11,13,3,93,11,3,55
1,1,17,0,17,9,2,28,13,3,93,11,3,55
2,1,13,0,16,9,2,28,13,4,106,11,3,55
3,1,15,0,15,9,2,28,13,4,106,11,4,54
1,1,30,0,14,9,3,58,13,4,106,11,4,54
2,1,6,0,13,9,3,58,13,5,112,11,4,54
3,1,19,0,12,9,3,58,13,5,112,11,5,73
1,1,12,0,11,9,4,58,13,5,112,11,5,73
2,1,25,0,10,9,4,58,13,6,111,11,5,73
3,1,24,0,9,9,4,58,13,6,111,11,6,97
1,1,28,0,8,9,5,86,13,6,111,11,6,97
2,1,29,0,7,9,5,86,13,7,140,11,6,97
3,1,20,0,6,9,5,86,13,7,140,11,7,97
1,1,14,0,5,9,6,100,13,7,140,11,7,97
2,1,22,0,4,9,6,100,13,8,162,11,7,97
3,1,33,0,3,9,6,100,13,8,162,11,8,96
1,1,31,0,2,9,7,100,13,8,162,11,8,96
ENDOFGAME
1,1,14,0,24,11,1,14,11,0,0,11,0,0
2,1,8,0,23,11,1,14,11,1,8,11,0,0
3,1,5,0,22,11,1,14,11,1,8,11,1,5
1,1,33,0,21,11,2,47,11,1,8,11,1,5
2,1,22,0,20,11,2,47,11,2,30,11,1,5
3,1,16,0,19,11,2,47,11,2,30,11,2,21
1,1,11,0,18,11,3,58,11,2,30,11,2,21
2,1,13,0,17,11,3,58,11,3,43,11,2,21
3,1,24,0,16,11,3,58,11,3,43,11,3,45
1,1,26,0,15,11,4,84,11,3,43,11,3,45
2,1,12,0,14,11,4,84,11,4,42,11,3,45
3,1,17,0,13,11,4,84,11,4,42,11,4,45
1,1,32,0,12,11,5,83,11,4,42,11,4,45
2,1,10,0,11,11,5,83,11,5,52,11,4,45
3,1,31,0,10,11,5,83,11,5,52,11,5,76
1,1,35,0,9,11,6,118,11,5,52,11,5,76
2,1,21,0,8,11,6,118,11,6,51,11,5,76
3,1,6,0,7,11,6,118,11,6,51,11,6,76
1,1,19,0,6,11,7,137,11,6,51,11,6,76
2,1,28,0,5,11,7,137,11,7,79,11,6,76
3,1,29,0,4,11,7,137,11,7,79,11,7,105
1,1,7,0,3,11,8,144,11,7,79,11,7,105
2,1,30,0,2,11,8,144,11,8,109,11,7,105
ENDOFGAME
1,0,30,0,24,11,0,0,11,0,0,11,0,0
2,1,30,0,24,10,0,0,12,1,30,11,0,0
3,1,8,0,23,10,0,0,12,1,30,11,1,8
1,0,25,0,22,10,0,0,12,1,30,11,1,8
2,1,25,0,22,9,0,0,13,2,55,11,1,8
3,1,17,0,21,9,0,0,13,2,55,11,2,25
1,1,4,0,20,9,1,4,13,2,55,11,2,25
2,1,14,0,19,9,1,4,13,3,69,11,2,25
3,1,5,0,18,9,1,4,13,3,69,11,3,30
1,1,12,0,17,9,2,16,13,3,69,11,3,30
2,1,32,0,16,9,2,16,13,4,101,11,3,30
3,1,16,0,15,9,2,16,13,4,101,11,4,29
1,1,10,0,14,9,3,26,13,4,101,11,4,29
2,1,6,0,13,9,3,26,13,5,107,11,4,29
3,1,7,0,12,9,3,26,13,5,107,11,5,28
1,1,27,0,11,9,4,53,13,5,107,11,5,28
2,1,11,0,10,9,4,53,13,6,118,11,5,28
3,1,33,0,9,9,4,53,13,6,118,11,6,61
1,1,31,0,8,9,5,84,13,6,118,11,6,61
2,1,19,0,7,9,5,84,13,7,137,11,6,61
3,1,3,0,6,9,5,84,13,7,137,11,7,64
1,1,15,0,5,9,6,99,13,7,137,11,7,64
2,1,22,0,4,9,6,99,13,8,159,11,7,64
3,1,9,0,3,9,6,99,13,8,159,11,8,64
1,1,23,0,2,9,7,122,13,8,159,11,8,64
ENDOFGAME
1,0,28,0,24,11,0,0,11,0,0,11,0,0
2,1,28,0,24,10,0,0,12,1,28,11,0,0
3,1,27,0,23,10,0,0,12,1,28,11,1,27
1,1,32,0,22,10,1,32,12,1,28,11,1,27
2,1,26,0,21,10,1,32,12,2,54,11,1,27
3,1,8,0,20,10,1,32,12,2,54,11,2,35
1,1,31,0,19,10,2,31,12,2,54,11,2,35
2,1,33,0,18,10,2,31,12,3,87,11,2,35
3,1,14,0,17,10,2,31,12,3,87,11,3,49
1,1,20,0,16,10,3,51,12,3,87,11,3,49
2,1,5,0,15,10,3,51,12,4,92,11,3,49
3,1,7,0,14,10,3,51,12,4,92,11,4,48
1,1,35,0,13,10,4,86,12,4,92,11,4,48
2,1,9,0,12,10,4,86,12,5,101,11,4,48
3,1,6,0,11,10,4,86,12,5,101,11,5,47
1,1,15,0,10,10,5,101,12,5,101,11,5,47
2,1,16,0,9,10,5,101,12,6,117,11,5,47
3,1,11,0,8,10,5,101,12,6,117,11,6,58
1,1,13,0,7,10,6,114,12,6,117,11,6,58
2,1,25,0,6,10,6,114,12,7,116,11,6,58
3,1,12,0,5,10,6,114,12,7,116,11,7,58
1,1,3,0,4,10,7,117,12,7,116,11,7,58
2,1,19,0,3,10,7,117,12,8,135,11,7,58
3,1,30,0,2,10,7,117,12,8,135,11,8,88
ENDOFGAME
1,0,14,0,24,11,0,0,11,0,0,11,0,0
2,1,14,0,24,10,0,0,12,1,14,11,0,0
3,1,25,0,23,10,0,0,12,1,14,11,1,25
1,1,18,0,22,10,1,18,12,1,14,11,1,25
2,1,27,0,21,10,1,18,12,2,41,11,1,25
3,1,12,0,20,10,1,18,12,2,41,11,2,37
1,1,35,0,19,10,2,53,12,2,41,11,2,37
2,1,7,0,18,10,2,53,12,3,48,11,2,37
3,1,15,0,17,10,2,53,12,3,48,11,3,52
1,1,31,0,16,10,3,84,12,3,48,11,3,52
2,1,16,0,15,10,3,84,12,4,64,11,3,52
3,1,22,0,14,10,3,84,12,4,64,11,4,74
1,1,29,0,13,10,4,113,12,4,64,11,4,74
2,1,24,0,12,10,4,113,12,5,88,11,4,74
3,1,23,0,11,10,4,113,12,5,88,11,5,74
1,1,5,0,10,10,5,118,12,5,88,11,5,74
2,1,21,0,9,10,5,118,12,6,109,11,5,74
3,1,33,0,8,10,5,118,12,6,109,11,6,107
1,1,34,0,7,10,6,117,12,6,109,11,6,107
2,1,4,0,6,10,6,117,12,7,113,11,6,107
3,1,3,0,5,10,6,117,12,7,113,11,7,110
1,1,11,0,4,10,7,128,12,7,113,11,7,110
2,1,6,0,3,10,7,128,12,8,112,11,7,110
3,1,28,0,2,10,7,128,12,8,112,11,8,138
ENDOFGAME
1,0,34,0,24,11,0,0,11,0,0,11,0,0
2,1,34,0,24,10,0,0,12,1,34,11,0,0
3,1,3,0,23,10,0,0,12,1,34,11,1,3
1,1,18,0,22,10,1,18,12,1,34,11,1,3
2,1,28,0,21,10,1,18,12,2,62,11,1,3
3,1,13,0,20,10,1,18,12,2,62,11,2,16
1,1,11,0,19,10,2,29,12,2,62,11,2,16
2,1,20,0,18,10,2,29,12,3,82,11,2,16
3,1,10,0,17,10,2,29,12,3,82,11,3,26
1,1,9,0,16,10,3,38,12,3,82,11,3,26
2,1,15,0,15,10,3,38,12,4,97,11,3,26
3,1,29,0,14,10,3,38,12,4,97,11,4,55
1,1,35,0,13,10,4,73,12,4,97,11,4,55
2,1,33,0,12,10,4,73,12,5,96,11,4,55
3,1,4,0,11,10,4,73,12,5,96,11,5,55
1,1,25,0,10,10,5,98,12,5,96,11,5,55
2,1,7,0,9,10,5,98,12,6,103,11,5,55
3,1,5,0,8,10,5,98,12,6,103,11,6,55
1,1,8,0,7,10,6,97,12,6,103,11,6,55
2,1,21,0,6,10,6,97,12,7,103,11,6,55
3,1,6,0,5,10,6,97,12,7,103,11,7,55
1,1,24,0,4,10,7,96,12,7,103,11,7,55
2,1,32,0,3,10,7,96,12,8,102,11,7,55
3,1,14,0,2,10,7,96,12,8,102,11,8,55
ENDOFGAME
1,0,27,0,24,11,0,0,11,0,0,11,0,0
2,1,27,0,24,10,0,0,12,1,27,11,0,0
3,1,29,0,23,10,0,0,12,1,27,11,1,29
1,1,20,0,22,10,1,20,12,1,27,11,1,29
2,1,31,0,21,10,1,20,12,2,58,11,1,29
3,1,34,0,20,10,1,20,12,2,58,11,2,63
1,1,28,0,19,10,2,48,12,2,58,11,2,63
2,1,6,0,18,10,2,48,12,3,64,11,2,63
3,1,30,0,17,10,2,48,12,3,64,11,3,63
1,1,25,0,16,10,3,73,12,3,64,11,3,63
2,1,12,0,15,10,3,73,12,4,76,11,3,63
3,1,8,0,14,10,3,73,12,4,76,11,4,71
1,1,14,0,13,10,4,87,12,4,76,11,4,71
2,1,10,0,12,10,4,87,12,5,86,11,4,71
3,1,18,0,11,10,4,87,12,5,86,11,5,89
1,1,15,0,10,10,5,87,12,5,86,11,5,89
2,1,33,0,9,10,5,87,12,6,119,11,5,89
3,1,3,0,8,10,5,87,12,6,119,11,6,92
1,1,32,0,7,10,6,119,12,6,119,11,6,92
2,1,19,0,6,10,6,119,12,7,138,11,6,92
3,1,5,0,5,10,6,119,12,7,138,11,7,97
1,1,24,0,4,10,7,118,12,7,138,11,7,97
2,1,13,0,3,10,7,118,12,8,138,11,7,97
3,1,4,0,2,10,7,118,12,8,138,11,8,92
ENDOFGAME
1,1,26,0,24,11,1,26,11,0,0,11,0,0
2,1,25,0,23,11,1,26,11,1,25,11,0,0
3,1,8,0,22,11,1,26,11,1,25,11,1,8
1,1,6,0,21,11,2,32,11,1,25,11,1,8
2,1,17,0,20,11,2,32,11,2,42,11,1,8
3,1,4,0,19,11,2,32,11,2,42,11,2,12
1,0,16,0,18,11,2,32,11,2,42,11,2,12
2,1,16,0,18,10,2,32,12,3,41,11,2,12
3,1,35,0,17,10,2,32,12,3,41,11,3,47
1,1,20,0,16,10,3,52,12,3,41,11,3,47
2,1,33,0,15,10,3,52,12,4,74,11,3,47
3,1,29,0,14,10,3,52,12,4,74,11,4,76
1,1,5,0,13,10,4,51,12,4,74,11,4,76
2,1,19,0,12,10,4,51,12,5,93,11,4,76
3,1,9,0,11,10,4,51,12,5,93,11,5,76
1,1,11,0,10,10,5,62,12,5,93,11,5,76
2,1,22,0,9,10,5,62,12,6,115,11,5,76
3,1,21,0,8,10,5,62,12,6,115,11,6,97
1,1,34,0,7,10,6,96,12,6,115,11,6,97
2,1,7,0,6,10,6,96,12,7,122,11,6,97
3,1,23,0,5,10,6,96,12,7,122,11,7,120
1,1,15,0,4,10,7,111,12,7,122,11,7,120
2,1,18,0,3,10,7,111,12,8,103,11,7,120
3,1,32,0,2,10,7,111,12,8,103,11,8,152
ENDOFGAME
1,0,6,0,24,11,0,0,11,0,0,11,0,0
2,1,6,0,24,10,0,0,12,1,6,11,0,0
3,1,20,0,23,10,0,0,12,1,6,11,1,20
1,0,31,0,22,10,0,0,12,1,6,11,1,20
2,1,31,0,22,9,0,0,13,2,37,11,1,20
3,1,14,0,21,9,0,0,13,2,37,11,2,34
1,1,34,0,20,9,1,34,13,2,37,11,2,34
2,1,25,0,19,9,1,34,13,3,62,11,2,34
3,1,26,0,18,9,1,34,13,3,62,11,3,60
1,1,15,0,17,9,2,49,13,3,62,11,3,60
2,1,13,0,16,9,2,49,13,4,75,11,3,60
3,1,24,0,15,9,2,49,13,4,75,11,4,84
1,1,5,0,14,9,3,54,13,4,75,11,4,84
2,1,35,0,13,9,3,54,13,5,110,11,4,84
3,1,19,0,12,9,3,54,13,5,110,11,5,83
1,1,29,0,11,9,4,83,13,5,110,11,5,83
2,1,17,0,10,9,4,83,13,6,127,11,5,83
3,1,10,0,9,9,4,83,13,6,127,11,6,93
1,1,33,0,8,9,5,82,13,6,127,11,6,93
2,1,21,0,7,9,5,82,13,7,148,11,6,93
3,1,32,0,6,9,5,82,13,7,148,11,7,125
1,1,11,0,5,9,6,93,13,7,148,11,7,125
2,1,9,0,4,9,6,93,13,8,157,11,7,125
3,1,3,0,3,9,6,93,13,8,157,11,8,128
1,1,27,0,2,9,7,120,13,8,157,11,8,128
ENDOFGAME
1,1,16,0,24,11,1,16,11,0,0,11,0,0
2,1,18,0,23,11,1,16,11,1,18,11,0,0
3,1,22,0,22,11,1,16,11,1,18,11,1,22
1,1,30,0,21,11,2,46,11,1,18,11,1,22
2,1,7,0,20,11,2,46,11,2,25,11,1,22
3,1,35,0,19,11,2,46,11,2,25,11,2,57
1,0,33,0,18,11,2,46,11,2,25,11,2,57
2,1,33,0,18,10,2,46,12,3,58,11,2,57
3,1,13,0,17,10,2,46,12,3,58,11,3,70
1,1,12,0,16,10,3,58,12,3,58,11,3,70
2,1,3,0,15,10,3,58,12,4,61,11,3,70
3,1,27,0,14,10,3,58,12,4,61,11,4,97
1,1,26,0,13,10,4,84,12,4,61,11,4,97
2,1,15,0,12,10,4,84,12,5,76,11,4,97
3,1,24,0,11,10,4,84,12,5,76,11,5,121
1,1,14,0,10,10,5,98,12,5,76,11,5,121
2,1,17,0,9,10,5,98,12,6,75,11,5,121
3,1,11,0,8,10,5,98,12,6,75,11,6,132
1,1,5,0,7,10,6,103,12,6,75,11,6,132
2,1,20,0,6,10,6,103,12,7,95,11,6,132
3,1,23,0,5,10,6,103,12,7,95,11,7,108
1,1,32,0,4,10,7,135,12,7,95,11,7,108
2,1,25,0,3,10,7,135,12,8,120,11,7,108
3,1,29,0,2,10,7,135,12,8,120,11,8,137
ENDOFGAME
1,1,29,0,24,11,1,29,11,0,0,11,0,0
2,1,21,0,23,11,1,29,11,1,21,11,0,0
3,1,13,0,22,11,1,29,11,1,21,11,1,13
1,0,28,0,21,11,1,29,11,1,21,11,1,13
2,1,28,0,21,10,1,29,12,2,49,11,1,13
3,1,30,0,20,10,1,29,12,2,49,11,2,43
1,1,34,0,19,10,2,63,12,2,49,11,2,43
2,1,10,0,18,10,2,63,12,3,59,11,2,43
3,1,33,0,17,10,2,63,12,3,59,11,3,76
1,1,7,0,16,10,3,70,12,3,59,11,3,76
2,1,14,0,15,10,3,70,12,4,73,11,3,76
3,1,15,0,14,10,3,70,12,4,73,11,4,91
1,1,3,0,13,10,4,73,12,4,73,11,4,91
2,1,31,0,12,10,4,73,12,5,104,11,4,91
3,1,16,0,11,10,4,73,12,5,104,11,5,91
1,1,12,0,10,10,5,85,12,5,104,11,5,91
2,1,11,0,9,10,5,85,12,6,104,11,5,91
3,1,32,0,8,10,5,85,12,6,104,11,6,90
1,1,8,0,7,10,6,85,12,6,104,11,6,90
2,1,20,0,6,10,6,85,12,7,103,11,6,90
3,1,26,0,5,10,6,85,12,7,103,11,7,116
1,1,9,0,4,10,7,85,12,7,103,11,7,116
2,1,17,0,3,10,7,85,12,8,120,11,7,116
3,1,35,0,2,10,7,85,12,8,120,11,8,151
ENDOFGAME
1,0,3,0,24,11,0,0,11,0,0,11,0,0
2,1,3,0,24,10,0,0,12,1,3,11,0,0
3,1,18,0,23,10,0,0,12,1,3,11,1,18
1,0,6,0,22,10,0,0,12,1,3,11,1,18
2,1,6,0,22,9,0,0,13,2,9,11,1,18
3,1,5,0,21,9,0,0,13,2,9,11,2,23
1,1,10,0,20,9,1,10,13,2,9,11,2,23
2,1,30,0,19,9,1,10,13,3,39,11,2,23
3,1,23,0,18,9,1,10,13,3,39,11,3,46
1,1,14,0,17,9,2,24,13,3,39,11,3,46
2,1,9,0,16,9,2,24,13,4,48,11,3,46
3,1,15,0,15,9,2,24,13,4,48,11,4,61
1,1,12,0,14,9,3,36,13,4,48,11,4,61
2,1,13,0,13,9,3,36,13,5,61,11,4,61
3,1,34,0,12,9,3,36,13,5,61,11,5,95
1,1,20,0,11,9,4,56,13,5,61,11,5,95
2,1,29,0,10,9,4,56,13,6,60,11,5,95
3,1,24,0,9,9,4,56,13,6,60,11,6,95
1,1,27,0,8,9,5,83,13,6,60,11,6,95
2,1,8,0,7,9,5,83,13,7,59,11,6,95
3,1,31,0,6,9,5,83,13,7,59,11,7,126
1,1,22,0,5,9,6,105,13,7,59,11,7,126
2,1,7,0,4,9,6,105,13,8,51,11,7,126
3,1,21,0,3,9,6,105,13,8,51,11,8,147
1,1,4,0,2,9,7,109,13,8,51,11,8,147
ENDOFGAME
1,0,27,0,24,11,0,0,11,0,0,11,0,0
2,1,27,0,24,10,0,0,12,1,27,11,0,0
3,1,7,0,23,10,0,0,12,1,27,11,1,7
1,0,11,0,22,10,0,0,12,1,27,11,1,7
2,1,11,0,22,9,0,0,13,2,38,11,1,7
3,1,8,0,21,9,0,0,13,2,38,11,2,7
1,0,15,0,20,9,0,0,13,2,38,11,2,7
2,1,15,0,20,8,0,0,14,3,53,11,2,7
3,1,5,0,19,8,0,0,14,3,53,11,3,12
1,1,19,0,18,8,1,19,14,3,53,11,3,12
2,1,21,0,17,8,1,19,14,4,74,11,3,12
3,1,6,0,16,8,1,19,14,4,74,11,4,5
1,1,23,0,15,8,2,42,14,4,74,11,4,5
2,1,35,0,14,8,2,42,14,5,109,11,4,5
3,1,9,0,13,8,2,42,14,5,109,11,5,5
1,1,24,0,12,8,3,42,14,5,109,11,5,5
2,1,34,0,11,8,3,42,14,6,108,11,5,5
3,1,30,0,10,8,3,42,14,6,108,11,6,35
1,1,22,0,9,8,4,41,14,6,108,11,6,35
2,1,13,0,8,8,4,41,14,7,121,11,6,35
3,1,20,0,7,8,4,41,14,7,121,11,7,55
1,1,14,0,6,8,5,55,14,7,121,11,7,55
2,1,33,0,5,8,5,55,14,8,120,11,7,55
3,1,31,0,4,8,5,55,14,8,120,11,8,55
1,1,25,0,3,8,6,55,14,8,120,11,8,55
2,1,32,0,2,8,6,55,14,9,119,11,8,55
ENDOFGAME
1,1,25,0,24,11,1,25,11,0,0,11,0,0
2,1,15,0,23,11,1,25,11,1,15,11,0,0
3,1,35,0,22,11,1,25,11,1,15,11,1,35
1,1,12,0,21,11,2,37,11,1,15,11,1,35
2,1,21,0,20,11,2,37,11,2,36,11,1,35
3,1,26,0,19,11,2,37,11,2,36,11,2,61
1,1,22,0,18,11,3,59,11,2,36,11,2,61
2,1,34,0,17,11,3,59,11,3,70,11,2,61
3,1,18,0,16,11,3,59,11,3,70,11,3,79
1,1,31,0,15,11,4,90,11,3,70,11,3,79
2,1,10,0,14,11,4,90,11,4,80,11,3,79
3,1,17,0,13,11,4,90,11,4,80,11,4,78
1,1,24,0,12,11,5,89,11,4,80,11,4,78
2,1,5,0,11,11,5,89,11,5,85,11,4,78
3,1,30,0,10,11,5,89,11,5,85,11,5,108
1,1,8,0,9,11,6,97,11,5,85,11,5,108
2,1,29,0,8,11,6,97,11,6,114,11,5,108
3,1,23,0,7,11,6,97,11,6,114,11,6,131
1,1,11,0,6,11,7,96,11,6,114,11,6,131
